id,marca,modelo,versao,descricao,tipo,categoria,segmento,ano_fabricacao,ano_modelo,portas,preco,dt_cadastro
492840,Citroen,C4 Pallas,C4 Pallas GLX 2.0 16V,"Aceitamos seu carro na troca, fazemos troca com troco, parcelamos sua entrada em até 18X, fazemos financiamento com ótimas TAXAS, temos todos os bancos disponíveis para financiamento, nossos carros são todos periciados e fazemos boa avaliação do seu veículo na troca.
Venha Conferir, Comprar e ser Feliz... Seu Sonho Está Aqui!!!!
*Obs.: Valor sugerido é a vista, com troca, consulte condições!",USADOS,AUTOMOVEL,\0,2012,2013,4,33900,2021-07-19 22:12:58
492839,Ford,Focus Sedan,Focus Sedan Ghia 2.0 16V,"Aceitamos seu carro na troca, fazemos troca com troco, parcelamos sua entrada em até 18X, fazemos financiamento com ótimas TAXAS, temos todos os bancos disponíveis para financiamento, nossos carros são todos periciados e fazemos boa avaliação do seu veículo na troca.
Venha Conferir, Comprar e ser Feliz... Seu Sonho Está Aqui!!!!
*Obs.: Valor sugerido é a vista, com troca, consulte condições!",USADOS,AUTOMOVEL,\0,2000,2001,4,17900,2021-07-19 22:12:57
492838,Mercedes-Benz,Classe E,E 320 Elegance 3.2 (nova série),"Aceitamos seu carro na troca, fazemos troca com troco, parcelamos sua entrada em até 18X, fazemos financiamento com ótimas TAXAS, temos todos os bancos disponíveis para financiamento, nossos carros são todos periciados e fazemos boa avaliação do seu veículo na troca. Venha Conferir, Comprar e ser Feliz... Seu Sonho Está Aqui!!!! *Obs.: Valor sugerido é a vista, com troca, consulte condições!",USADOS,AUTOMOVEL,\0,2004,2004,4,49900,2021-07-19 22:12:57
492837,Mitsubishi,Pajero TR4,Pajero TR4 2.0 16V 4x4 (Flex) (Aut),"Aceitamos seu carro na troca, fazemos troca com troco, parcelamos sua entrada em até 18X, fazemos financiamento com ótimas TAXAS, temos todos os bancos disponíveis para financiamento, nossos carros são todos periciados e fazemos boa avaliação do seu veículo na troca. Venha Conferir, Comprar e ser Feliz... Seu Sonho Está Aqui!!!! *Obs.: Valor sugerido é a vista, com troca, consulte condições! 61.900,00 Vários Opcionais. Veículo de Não-Fumante. Parece Novo. Nenhuma Batida.",USADOS,AUTOMOVEL,\0,2014,2014,5,59900,2021-07-19 22:12:56
492836,Fiat,Weekend,Weekend Adventure 1.8 E.torQ (Flex),"Aceitamos seu carro na troca, fazemos troca com troco, parcelamos sua entrada em até 18X, fazemos financiamento com ótimas TAXAS, temos todos os bancos disponíveis para financiamento, nossos carros são todos periciados e fazemos boa avaliação do seu veículo na troca.
Venha Conferir, Comprar e ser Feliz... Seu Sonho Está Aqui!!!!
*Obs.: Valor sugerido é a vista, com troca, consulte condições!",SEMINOVOS,AUTOMOVEL,\0,2018,2018,5,63900,2021-07-19 22:12:55
492835,Fiat,Idea,Idea Attractive 1.4 8V (Flex),\0,USADOS,AUTOMOVEL,\0,2010,2011,5,32900,2021-07-22 22:30:00
492832,Fiat,Mille,Uno Mille Fire Economy Way 1.0 (Flex) 2p,"Veículo disponível na Pompeo multimarcas! 
Veículo de procedência manual e chave reserva. Fazemos Financiamento e Aceitamos seu veículo na troca

- IPVA pago",USADOS,AUTOMOVEL,\0,2010,2011,4,29990,2021-07-19 21:56:46
492831,Fiat,Mille,Uno Mille Fire Economy Way 1.0 (Flex) 2p,"Veículo disponível na Pompeo multimarcas! 
Veículo de procedência manual e chave reserva. Fazemos Financiamento e Aceitamos seu veículo na troca

- IPVA pago",USADOS,AUTOMOVEL,\0,2010,2011,4,29990,2021-07-19 21:54:01
492771,Volvo,XC90,XC90 2.0 D5 Momentum AWD,,SEMINOVOS,AUTOMOVEL,SUV,2016,2017,,314900,2021-07-19 20:15:40
492763,Hyundai,HB20,HB20 1.0 Comfort,"HB20 2014/2014 Comfort 1.0 completo de tudo com Airbag duplo, ABS, manual, cópia de chave, controle de som no volante, bancos de couro, EXTRA

Melhor avaliaçao no seu usado!

Recebo carro ou moto como parte de entrada!

Financiamento com taxas especiais e prazo em até 48 meses.

Trabalhamos com todos os bancos!

Entrada facilitada com cartao de crédito.

34824377 ou 98976-2909 whats
vendedor junior

aceito troca por gol, palio,celta,corsa,fiat uno,saveiro,golf,bros,titan,fan,xre",USADOS,AUTOMOVEL,\0,2014,2014,5,38000,2021-07-19 20:25:14
492762,Volkswagen,Amarok,Amarok 3.0 V6 CD Extreme 4x4,Amarok V6 EXTREME - Cabine Dupla - Piloto automático,USADOS,AUTOMOVEL,PICAPE,2019,2019,4,245990,2021-07-19 19:57:15
492761,Fiat,Strada,Strada Working 1.4 (Flex),"Strada 2013/2013 CS BÁSICA , mas muito conservada.
Melhor avaliaçao no seu usado!

Recebo carro ou moto como parte de entrada!

Financiamento com taxas especiais e prazo em até 48 meses.

Trabalhamos com todos os bancos!

Entrada facilitada com cartao de crédito.

34824377 ou 98976-2909 whats
vendedor junior

aceito troca por gol, palio,celta,corsa,fiat uno,saveiro,bros,titan,fan,xre",USADOS,AUTOMOVEL,\0,2013,2013,2,34900,2021-07-19 20:18:15
492760,Hyundai,Tucson,Tucson GL 2.0 16V,"Tucson 2009 GL  Automatica completa de tudo a mais TOP.

Melhor avaliaçao no seu usado!

Recebo carro ou moto como parte de entrada!

Financiamento com taxas especiais e prazo em até 48 meses.

Trabalhamos com todos os bancos!

Entrada facilitada com cartao de crédito.

34824377 ou 98976-2909 whats
vendedor junior

aceito troca por gol, palio,celta,corsa,fiat uno,saveiro,bros,titan,fan,xre",USADOS,AUTOMOVEL,\0,2008,2009,5,34900,2021-07-19 20:14:00
492759,Toyota,Hilux SW4,SW4 2.8 TDI SRX 5L 4x4 (Aut),,SEMINOVOS,AUTOMOVEL,SUV,2016,2017,4,264900,2021-07-19 19:44:05
492758,Ford,KA SEDAN,Ka Sedan SE 1.0 (Flex),"FORD KA+ SEDAN SE 1.0 12V 3 CILINDROS COMPLETO COM CONTROLE DE SOM NO VOLANTE 2015/2015, VEICULO MUITO NOVO .POSSUI MANUAL E CHAVE RESERVA. GARANTIA DE MOTOR, CAIXA E PROCEDÊNCIA. FINANCIAMOS COM ENTRADA E O RESTANTE EM ATE 60 VEZES. PARA TROCA CONSULTAR VALORES COM UM DE NOSSOS VENDEDORES ATRAVÉS DO NOSSO WHATSAPP 31-99390-8081. PARCELAMOS SUA ENTRADA NO CARTÃO DE CREDITO ATE 12X COM JUROS DA MAQUININHA. VENHA CONFERIR *",USADOS,AUTOMOVEL,\0,2015,2015,4,38900,2021-07-19 20:07:56
492757,Fiat,Punto,Punto Attractive 1.4 (Flex),"Punto Attractive 2015 1.4 completo de tudo com rodas de liga-leve, controle de som no volante

Melhor avaliaçao no seu usado!

Recebo carro ou moto como parte de entrada!

Financiamento com taxas especiais e prazo em até 48 meses.

Trabalhamos com todos os bancos!

Entrada facilitada com cartao de crédito.

34824377 ou 98976-2909 whats
vendedor junior

aceito troca por gol, palio,celta,corsa,fiat uno,saveiro,bros,titan,fan,xre",USADOS,AUTOMOVEL,\0,2014,2015,5,40900,2021-07-19 20:07:16
492756,Mitsubishi,Pajero Sport,Pajero Sport 2.4 DI-D HPE 4WD,,SEMINOVOS,AUTOMOVEL,SUV,2019,2020,4,309990,2021-07-19 19:37:09
492754,Fiat,Uno,Uno Way 1.4 8V (Flex) 4p,"Uno Way 2011/2011 1.4 completo de tudo com manual e copia de chave, muito novo

Melhor avaliaçao no seu usado!

Recebo carro ou moto como parte de entrada!

Financiamento com taxas especiais e prazo em até 48 meses.

Trabalhamos com todos os bancos!

Entrada facilitada com cartao de crédito.

34824377 ou 98976-2909 whats
vendedor junior

aceito troca por gol, palio,celta,corsa,fiat uno,saveiro,bros,titan,fan,xre",USADOS,AUTOMOVEL,\0,2011,2011,5,29900,2021-07-19 20:02:59
492753,Volkswagen,Golf,Golf 2.0 (aut) (Flex),"GOLF 2.0 8V AUTOMATICO 2010/2011 COMPLETO, VEICULO MUITO NOVO .POSSUI MANUAL E CHAVE RESERVA. GARANTIA DE MOTOR, CAIXA E PROCEDÊNCIA. FINANCIAMOS COM ENTRADA E O RESTANTE EM ATE 60 VEZES. PARA TROCA CONSULTAR VALORES COM UM DE NOSSOS VENDEDORES ATRAVÉS DO NOSSO WHATSAPP 31-99390-8081. PARCELAMOS SUA ENTRADA NO CARTÃO DE CREDITO ATE 12X COM JUROS DA MAQUININHA. VENHA CONFERIR *",USADOS,AUTOMOVEL,\0,2010,2011,4,39900,2021-07-19 19:51:55
492751,BMW,320i,328iA M Sport 2.0 16V Flex 4p,"Unico dono 
Toda revisada na Concessionária
Próxima revisão em 8.000km ou 01/2022",SEMINOVOS,AUTOMOVEL,SEDAN,2017,2018,4,167000,2021-07-19 19:19:56
492750,Fiat,Palio,Palio Fire 1.0 8V (Flex) 2p,"Palio 2015 economy 2 portas completo de tudo, airbag duplo, ar condicionado, direção hidráulica, vidros elétricos, som ambiente, muito conservado.

Melhor avaliaçao no seu usado!

Recebo carro ou moto como parte de entrada!

Financiamento com taxas especiais e prazo em até 48 meses.

Trabalhamos com todos os bancos!

Entrada facilitada com cartao de crédito.

34824377 ou 98976-2909 whats
vendedor junior

aceito troca por gol, palio,celta,corsa,fiat uno,saveiro,bros,titan,fan,xre Vários Opcionais.  Pneus Novos.",USADOS,AUTOMOVEL,\0,2014,2015,3,24900,2021-07-19 19:46:15
492745,Fiat,Uno,Uno Drive 1.0 Firefly (Flex),"Olá Somos da acesso veiculos, e será  um prazer enorme negociar com você.

- Revisões realizadas
- Vários opcionais",SEMINOVOS,AUTOMOVEL,\0,2017,2018,4,39900,2021-07-19 19:27:40
492743,Renault,Duster,Duster 2.0 16V Dynamique (Flex)(Aut),Watsapp 11 9 4872 - 6317 / 11 2304-7708,USADOS,AUTOMOVEL,\0,2013,2014,5,50800,2021-07-19 19:25:28
492742,Ford,Fiesta,Fiesta Hatch 1.0 (Flex),Watsapp 11 9 4872 - 6317 / 11 2304-7708,USADOS,AUTOMOVEL,\0,2010,2010,4,26800,2021-07-19 19:25:25
492741,Fiat,Palio,Palio Essence 1.6 16V Dualogic (Flex),\0,USADOS,AUTOMOVEL,\0,2010,2011,5,30800,2021-07-19 19:25:24
492740,Peugeot,208,208 1.6 16V Griffe (Flex) (Aut),\0,USADOS,AUTOMOVEL,\0,2013,2014,5,45800,2021-07-19 19:25:24
492739,Kia,Soul,Soul EX 1.6 16V (Flex) U.163,Watsapp 11 9 4872-6317 / 11 2304 - 7708,USADOS,AUTOMOVEL,\0,2010,2011,4,37800,2021-07-19 19:25:23
492738,Volkswagen,Fox,Fox 1.6 VHT BlueMotion (Flex) 4p,Watsapp 11 9 4872-6317 / 11 2304-7708,USADOS,AUTOMOVEL,\0,2012,2013,4,39800,2021-07-19 19:25:22
492737,Peugeot,208,208 1.6 16V Griffe (Flex),Watsapp 11 9 4872-6317 / 11 2304-7708 Vitor Hugo,USADOS,AUTOMOVEL,\0,2013,2014,4,45800,2021-07-19 19:25:22
492736,Ford,KA SEDAN,Ka Sedan SEL Plus 1.5 16v (Flex)	,Watsapp 11 9 4872-6317 / 11 2304-7708 Vitor Hugo,USADOS,AUTOMOVEL,\0,2016,2017,4,50800,2021-07-19 19:25:21
492735,Ford,Ecosport,Ecosport XLT 2.0 16V (Flex),Watsapp 11 9 4872-6317 / 11 2304-7708 Vitor Hugo,USADOS,AUTOMOVEL,\0,2011,2012,4,39800,2021-07-19 19:25:20
492734,Ford,Ecosport,Ecosport XLT Freestyle 1.6 (Flex),Watsapp 11 9 4872-6317 / 11 2304-7708 Vitor Hugo,USADOS,AUTOMOVEL,\0,2012,2012,4,39800,2021-07-19 19:25:19
492733,Fiat,Palio,Palio Essence 1.6 16V (Flex),Watsapp 11 9 4872-6317 / 11 2304-7708 Vitor Hugo,USADOS,AUTOMOVEL,\0,2010,2011,4,30800,2021-07-19 19:25:18
492732,Fiat,Idea,Idea ELX 1.4 (Flex),Watsapp 11 9 4872-6317 / 11 2304-7708 Vitor Hugo,USADOS,AUTOMOVEL,\0,2006,2007,4,25800,2021-07-19 19:25:18
492731,Volkswagen,Jetta,Jetta 2.0 TSI Highline DSG,Watsapp 11 9 4872-6317 / 11 2304-7708 Vitor Hugo,USADOS,AUTOMOVEL,\0,2012,2012,4,62800,2021-07-19 19:25:16
492730,Fiat,Punto,Punto Essence 1.6 16V (Flex),Watsapp 11 9 4872-6317 / 11 2304-7708 Vitor Hugo,USADOS,AUTOMOVEL,\0,2013,2014,4,38800,2021-07-19 19:25:15
492729,Citroen,C3,C3 GLX 1.4 8V (flex),Watsapp 11 9 4872-6317 / 11 2304-7708 Vitor Hugo,USADOS,AUTOMOVEL,\0,2008,2009,4,26800,2021-07-19 19:25:14
492728,Chevrolet,Astra Hatch,Astra Hatch Advantage 2.0 (Flex),Watsapp 11 9 4872-6317 / 11 2304-7708 Vitor Hugo,USADOS,AUTOMOVEL,\0,2010,2011,4,35800,2021-07-19 19:25:13
492727,Fiat,Argo,Argo 1.3 Trekking,Watsapp 11 9 4872-6317 / 11 2304-7708 Vitor Hugo,SEMINOVOS,AUTOMOVEL,\0,2019,2020,4,69800,2021-07-19 19:25:12
492726,Chevrolet,Meriva,Meriva Joy 1.4 (Flex),Watsapp 11 9 4872-6317 / 11 2304-7708 Vitor Hugo,USADOS,AUTOMOVEL,\0,2011,2012,4,30800,2021-07-19 19:25:12
492725,Kia,Picanto,Picanto EX 1.0,Watsapp 11 9 4872-6317 / 11 2304-7708 Vitor Hugo,USADOS,AUTOMOVEL,\0,2009,2009,4,28800,2021-07-19 19:25:11
492724,Fiat,Argo,Argo 1.3 Trekking,"Veículo de Não-Fumante
Único Dono
Revisões Realizadas
Garantia de Fábrica
Baixa KM",SEMINOVOS,AUTOMOVEL,\0,2019,2020,5,69800,2021-07-19 19:25:09
492723,Chevrolet,Cobalt,Cobalt LTZ 1.8 8V (Aut) (Flex),"Watsapp 11 9 4872-6317 , 11 2304-7708",USADOS,AUTOMOVEL,\0,2013,2014,4,42800,2021-07-19 19:25:09
492722,Fiat,Freemont,Freemont 2.4 16V Emotion (Aut),Watsapp 11 9 4872-6317 / 11 2304-7708,USADOS,AUTOMOVEL,\0,2011,2012,4,51800,2021-07-19 19:25:08
492721,Ford,KA SEDAN,Ka Sedan SE Plus 1.0 (Flex),"CONTINUA O MEGA FEIRÃO PORTAL VEÍCULOS !!! 
FACILITAMOS PARA: AUTÔNOMOS; SEM HABILITAÇÃO; SEM COMPROVAÇÃO DE RENDA; APOSENTADOS E PENSIONISTAS. VEÍCULOS COM E SEM ENTRADA; EM ATÉ 60 DIAS PARA COMEÇAR A PAGAR; ENTRADA FACILITADA NO CARTÃO DE CRÉDITO; ACEITAMOS O SEU CARRO OU MOTO; CHAME AGORA NO WHATSAPP OU NO DIRECT -APROVAÇÃO ONLINE: 
MARCELO: (91) 98530-8380 
LEONARDO: (91) 98890-7645 
IGOR: (91) 99829-1806",SEMINOVOS,AUTOMOVEL,\0,2019,2020,4,51900,2021-07-19 19:16:43
492685,Volkswagen,Saveiro,Saveiro Cross 1.6 16v MSI CD (Flex),"VERSÃO CROSS 1.6 CABINE DUPLA - MOTOR DE 120 CV COM CÂMBIO MANUAL DE 5 MARCHAS - SENSOR DE ESTACIONAMENTO - SOM ORIGINAL - USB - BANCOS EM COURO - VIDROS ELÉTRICOS NAS 4 PORTAS - RETROVISORES ELÉTRICOS - DIREÇÃO ESCAMOTEÁVEL - AR CONDICIONADO - FAROLETES - AIR BAGS - FREIO A DISCOS NAS QUATRO RODAS - FREIO ABS - VALOR DE VENDA À VISTA - VEíCULO EXPOSTO NA RUA EDU CHAVES, 159 SãO JOãO 51 3329 4444 - IMPECÁVEL - PARA PESSOAS EXIGENTES - LIGUE AGORA - NOSSO CRITéRIO DE SELEçãO E APRESENTAçãO DOS VEíCULOS VISA SEMPRE A SATISFAçãO DOS CLIENTES MAIS EXIGENTES. VENHA FAZER UM TESTE DRIVE E GARANTA UM EXCELENTE NEGóCIO! TEMOS A MELHOR EQUIPE PARA ATENDê-LO. CONFIRA NOSSAS TAXAS DE FINANCIAMENTO. FOX MITSUBISHI - A MELHOR EXPERIÊNCIA 
VÍDEO VEÍCULO: https://www.youtube.com/watch?v=wiE8WqG9cR4",USADOS,AUTOMOVEL,PICAPE,2015,2016,2,74990,2021-07-19 18:31:36
492682,Chevrolet,Onix,Onix 1.0 LT SPE/4,ÚNICO DONO / COMPLETO / REVISADO / GARANTIA DE FABRICA ,SEMINOVOS,AUTOMOVEL,HATCH,2019,2019,4,55900,2021-07-19 18:21:49
492681,Ford,Fiesta,Fiesta Hatch 1.0 (Flex),\0,USADOS,AUTOMOVEL,\0,2010,2011,5,25990,2021-07-19 18:48:57
492678,Nissan,Sentra,Sentra SV 2.0 16V CVT (Flex),"Veículo disponível na Pompeo multimarcas! 
Atenção, leia cuidadosamente a descrição do veículo. O veículo está sendo vendido mais barato pois no laudo cautelar consta reprovado (por pequena monta), carro tem alguns detalhes de funilaria e pintura, mecânica está ok, doc está ok, veículo será vendido no estado e sem garantia da loja. Vale a pena conferir! Financiamos e aceitamos troca no seu usado!

- IPVA pago
- Vários opcionais",USADOS,AUTOMOVEL,\0,2015,2016,4,49990,2021-07-19 19:53:53
492677,Volkswagen,Nivus,Nivus 1.0 200 TSI Highline,,SEMINOVOS,AUTOMOVEL,\0,2020,2021,4,114900,2021-07-19 18:12:17
492664,Chevrolet,Celta,Celta Spirit 1.0 VHCE (Flex) 2p,"Veiculo encontras-se na filial de Taquara
Consulte um vendedor para condições de financiamento.",USADOS,AUTOMOVEL,HATCH,2010,2011,2,21900,2021-07-19 18:09:37
492662,Fiat,Argo,Argo 1.0 Drive,"Aceitamos seu usado na troca, financiamos com as melhores taxas do mercado. Consulte uns dos nossos vendedores...            
(24) 98833-2162 DEIZE   (24)2232-1772                                                                                            (24) 99945-1609 FABIANA (24)2232-1762
(24) 99964-6200 ALESSANDRO (24) 2232-1753",SEMINOVOS,AUTOMOVEL,HATCH,2019,2020,4,54990,2021-07-19 17:48:22
492660,Nissan,Frontier,Frontier 2.3 CD XE 4x4 (Aut),"•	VEICULO A PRONTA ENTREGA
•	GARANTIA DE FÁBRICA
•	MOTOR 2.8 BI-TURBO DE 190 CV
•	CÂMBIO AUTOMÁTICO DE 7 MARCHAS
•	START STOP
•	BANCOS EM COURO
•	SISTEMA ISOFIX
•	AR CONDICIONADO
•	TRIO ELÉTRICO
•	CONTROLE DE TRAÇÃO E ESTABILIDADE
•	LONA MARÍTIMA 

Já curte a a nossa fan page no Facebook? 
E no Instagram, já está seguindo a gente? 

É só pesquisar por @RudigerMultimarcas e acompanhar os nossos conteúdos.

VEICULOS COM 1 ANO DE GARANTIA

Cond. Pagto : Á vista",NOVOS,AUTOMOVEL,PICAPE,2021,2021,5,240000,2021-07-19 17:21:33
492659,Chevrolet,Onix,Onix 1.4 LTZ SPE/4 (Aut),Baixa KM.  Único Dono.  Parece Novo.  Pneus Novos.  IPVA Pago.,SEMINOVOS,AUTOMOVEL,\0,2017,2018,5,62990,2021-07-19 17:45:37
492658,Toyota,Hilux Cabine Dupla,Hilux 2.8 TDI CD SRX 4x4 (Aut),,SEMINOVOS,AUTOMOVEL,PICAPE,2019,2020,4,279900,2021-07-19 17:10:29
492657,Renault,Kwid,Kwid Life 1.0 12v SCe (Flex),"Kwid Life 1.0
Carro muito bem cuidado, sem nenhum tipo de detalhe, para quem busca um carro versátil e o mais economico da categoria!
CONDIÇÃO A VISTA!!!
VEÍCULO SE ENCONTRA NA VIP CAR RENAULT PARANAGUÁ",USADOS,AUTOMOVEL,HATCH,2018,2019,4,37900,2021-07-19 17:04:55
492656,Honda,HR-V,HR-V EXL CVT 1.8 I-VTEC FlexOne,"A PREMIèRE é INTEGRANTE DAS EMPRESAS CARBURGO E SEUS SEMINOVOS TêM O SELO DE QUALIDADE CARBURGO.

 

ALTO CONTROLE DE QUALIDADE EM SEMINOVOS COM GARANTIA DE PROCEDêNCIA, QUILOMETRAGEM REAL E REVISõES EM DIA é NA CARBURGO. EMPRESA COM 58 ANOS DE MERCADO AUTOMOTIVO NO RIO GRANDE DO SUL, A CARBURGO TEM O VEíCULO QUE VOCê PROCURA E ATENDIMENTO ESPECIALIZADO.

AS EMPRESAS CARBURGO TEM 9 CONCESSIONáRIAS DAS MARCAS VOLKSWAGEN, KIA E CITROëN, COM AMPLO ESTOQUE DE CARROS ZERO KM E SEMINOVOS.

VENHA FECHAR O MELHOR NEGóCIO. NOSSA EQUIPE ESTá PREPARADA PARA FAZER UMA óTIMA AVALIAçãO DO SEU USADO, SIMULAR DIVERSAS OPçõES DE FINANCIAMENTO E PROVIDENCIAR TODA DOCUMENTAçãO PARA VOCê SAIR DE CARRO NOVO.

VISITE O SITE WWW.SEMINOVOSCARBURGO.COM.BR PARA VER NOSSO ESTOQUE E PROMOçõES. SOLICITE ATENDIMENTO ONLINE OU VISITE UMA DE NOSSAS LOJAS.

 

HORáRIO DE ATENDIMENTO:

SEGUNDA FEIRA à SEXTA FEIRA

DAS 9H àS 12H E DAS 13H àS 18H

SáBADOS

DAS 9 àS 13H

 

CITROëN PREMIèRE NOVO HAMBURGO

RUA IGNáCIO TREIS, 901 – BAIRRO IDEAL

TELEFONE (51) 3036.9400

 ",SEMINOVOS,AUTOMOVEL,SUV,2018,2018,4,107800,2021-07-19 16:54:58
492629,Renault,Kwid,Kwid Life 1.0 12v SCe (Flex),"Kwid Life 1.0
Carro muito bem cuidado, sem nenhum tipo de detalhe, para quem busca um carro versátil e o mais economico da categoria!
CONDIÇÃO A VISTA!!!
VEÍCULO SE ENCONTRA NA VIP CAR RENAULT PARANAGUÁ",USADOS,AUTOMOVEL,HATCH,2018,2019,4,37900,2021-07-19 16:46:08
